Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users,Observation,Possible_Root_Cause,Recommended_Action
2026-01-20 18:55:00,Cell_04,-108.77,7.28,95.52,148.13,1.04,126,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-20 18:55:00,Cell_01,-88.51,14.87,122.91,291.08,1.02,179,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:00:00,Cell_05,-92.6,15.73,117.27,293.9,1.27,182,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:00:00,Cell_01,-88.37,14.27,122.82,276.15,1.61,185,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:00:00,Cell_02,-91.8,16.44,125.39,287.69,1.75,169,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:05:00,Cell_01,-88.19,17.25,121.48,316.55,1.11,182,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:05:00,Cell_02,-96.05,10.39,118.42,223.28,1.71,174,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:05:00,Cell_04,-106.55,5.24,96.29,150.84,1.08,129,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-20 19:10:00,Cell_05,-92.71,14.48,118.83,260.07,1.8,163,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:10:00,Cell_01,-87.88,16.11,131.37,305.88,1.33,189,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:15:00,Cell_03,-101.94,9.05,108.29,197.24,1.34,155,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-20 19:15:00,Cell_01,-92.92,18.89,119.59,308.81,1.04,171,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:20:00,Cell_01,-88.97,16.62,129.38,318.94,1.14,185,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:20:00,Cell_05,-92.26,13.93,124.78,255.64,1.48,166,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:25:00,Cell_01,-88.44,15.37,126.31,298.1,1.92,190,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:25:00,Cell_02,-97.07,13.27,122.96,234.33,1.62,159,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:25:00,Cell_05,-90.43,14.58,113.94,276.84,1.5,178,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:30:00,Cell_01,-87.03,16.3,119.63,302.43,1.15,183,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:35:00,Cell_01,-86.97,15.9,123.52,289.51,1.75,176,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:35:00,Cell_05,-90.65,17.84,116.59,279.0,2.06,160,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:40:00,Cell_01,-90.28,15.74,125.37,289.39,1.44,184,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:40:00,Cell_02,-92.11,10.7,122.31,202.11,1.73,156,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:45:00,Cell_01,-88.07,18.27,122.31,322.3,1.53,179,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:45:00,Cell_03,-100.75,10.13,115.61,207.26,1.8,153,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:50:00,Cell_01,-91.32,16.44,125.6,286.42,1.89,178,High Latency,Core network congestion,Check UPF utilization
2026-01-20 19:50:00,Cell_05,-94.77,16.9,117.27,277.68,1.7,165,High Latency,Core network congestion,Check UPF utilization
2026-01-20 20:00:00,Cell_01,-86.82,16.07,121.68,265.82,1.89,169,High Latency,Core network congestion,Check UPF utilization
2026-01-20 20:05:00,Cell_01,-85.93,17.69,120.88,295.25,1.13,165,High Latency,Core network congestion,Check UPF utilization
2026-01-20 20:10:00,Cell_01,-85.42,16.42,110.46,298.34,1.48,172,High Latency,Core network congestion,Check UPF utilization
2026-01-20 20:15:00,Cell_01,-84.16,14.46,123.67,279.21,1.53,172,High Latency,Core network congestion,Check UPF utilization
2026-01-20 20:25:00,Cell_01,-90.12,15.73,122.08,290.37,1.21,174,High Latency,Core network congestion,Check UPF utilization
2026-01-20 20:45:00,Cell_01,-87.7,17.88,119.23,297.8,1.69,165,High Latency,Core network congestion,Check UPF utilization
2026-01-20 21:45:00,Cell_04,-113.79,-0.44,128.36,43.76,5.19,87,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 00:40:00,Cell_04,-104.99,7.52,39.36,46.18,0.06,47,Low SINR,High interference,Review neighboring cell configuration
2026-01-21 00:50:00,Cell_05,-93.26,7.53,134.29,72.47,5.4,61,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 00:55:00,Cell_03,-109.59,9.6,120.24,55.88,4.93,52,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 01:25:00,Cell_04,-99.29,7.7,33.47,31.4,0.26,26,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-21 02:20:00,Cell_02,-103.03,8.39,134.8,67.81,4.07,61,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 03:25:00,Cell_04,-100.74,7.57,46.57,30.76,0.0,27,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-21 04:25:00,Cell_04,-119.48,1.91,117.04,23.12,6.13,42,"Low RSRP, Low SINR, High Latency, High Packet Loss, Low Throughput","Poor radio coverage, High interference, Core network congestion, Backhaul issues, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network, Enable load balancing"
2026-01-21 04:35:00,Cell_04,-99.63,8.19,42.36,34.8,0.0,29,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-21 04:50:00,Cell_04,-109.19,5.09,50.07,39.93,0.59,41,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-21 05:20:00,Cell_02,-102.07,10.26,117.34,63.39,5.06,65,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-21 07:20:00,Cell_02,-106.43,10.98,124.57,104.67,4.7,96,"Low RSRP, High Latency, High Packet Loss","Poor radio coverage, Core network congestion, Backhaul issues","Optimize antenna tilt, Check UPF utilization, Inspect transport network"
2026-01-21 08:00:00,Cell_04,-120.89,4.44,124.88,44.11,6.64,84,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 09:15:00,Cell_03,-113.45,4.74,134.71,113.62,4.53,124,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 09:50:00,Cell_05,-102.0,11.16,144.99,119.34,7.49,153,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-21 10:30:00,Cell_01,-82.21,20.48,100.25,251.02,0.7,134,High Latency,Core network congestion,Check UPF utilization
2026-01-21 12:40:00,Cell_01,-104.71,13.27,152.87,117.76,6.61,97,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-21 13:55:00,Cell_05,-104.53,7.65,145.75,85.2,7.34,92,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 17:15:00,Cell_01,-81.55,13.88,113.04,233.5,1.2,158,High Latency,Core network congestion,Check UPF utilization
2026-01-21 17:40:00,Cell_01,-91.29,15.39,127.37,262.74,1.47,167,High Latency,Core network congestion,Check UPF utilization
2026-01-21 17:45:00,Cell_01,-85.24,14.82,130.76,288.19,1.8,174,High Latency,Core network congestion,Check UPF utilization
2026-01-21 17:50:00,Cell_02,-108.53,7.75,182.26,141.38,4.73,159,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 18:00:00,Cell_05,-92.96,12.79,122.51,246.51,1.6,166,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:05:00,Cell_01,-88.83,16.28,119.54,285.58,1.53,170,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:10:00,Cell_05,-92.48,14.28,121.32,259.88,1.76,165,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:15:00,Cell_01,-87.34,17.2,118.31,307.77,1.97,172,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:20:00,Cell_01,-91.0,16.11,121.1,304.95,0.88,181,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:25:00,Cell_03,-98.38,8.94,118.36,194.43,1.5,157,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-21 18:30:00,Cell_01,-91.15,15.77,120.01,285.77,1.9,166,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:30:00,Cell_02,-93.21,12.68,124.09,258.59,1.9,175,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:35:00,Cell_04,-107.88,6.49,99.95,166.63,1.32,132,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-21 18:40:00,Cell_05,-93.95,16.97,122.38,296.79,1.95,181,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:40:00,Cell_01,-91.03,15.99,125.06,282.61,1.99,172,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:45:00,Cell_01,-88.78,13.37,131.28,263.02,1.55,179,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:45:00,Cell_04,-105.83,4.94,98.08,130.05,1.46,120,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-21 18:45:00,Cell_03,-90.96,7.81,112.31,164.13,1.81,146,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-21 18:50:00,Cell_01,-85.99,15.1,112.03,285.42,1.51,179,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:50:00,Cell_05,-91.34,14.13,121.89,264.24,1.97,174,High Latency,Core network congestion,Check UPF utilization
2026-01-21 18:55:00,Cell_03,-99.07,7.71,117.86,161.67,1.35,149,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-21 18:55:00,Cell_01,-93.18,14.93,124.52,301.45,1.6,186,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:00:00,Cell_01,-85.28,13.58,123.61,265.91,1.81,177,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:05:00,Cell_05,-92.93,13.79,124.86,264.12,1.76,172,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:05:00,Cell_01,-88.65,15.52,130.58,300.5,1.84,186,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:10:00,Cell_01,-86.98,17.52,127.24,303.87,1.55,181,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:15:00,Cell_03,-102.26,9.68,117.03,206.07,1.69,163,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-21 19:15:00,Cell_01,-88.02,16.17,126.29,274.12,1.24,171,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:20:00,Cell_03,-100.37,10.28,109.41,182.86,1.73,147,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:20:00,Cell_05,-95.84,12.51,121.17,251.4,1.33,179,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:25:00,Cell_05,-90.96,11.58,117.11,232.57,1.56,176,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:25:00,Cell_01,-85.03,13.57,115.78,276.59,1.09,185,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:30:00,Cell_05,-89.79,14.25,116.9,272.71,1.71,173,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:30:00,Cell_01,-89.61,15.02,122.3,292.36,1.05,183,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:35:00,Cell_01,-86.95,15.34,125.87,283.97,1.9,175,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:40:00,Cell_01,-90.96,14.21,117.35,248.51,1.93,167,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:40:00,Cell_05,-93.82,10.11,116.41,222.45,1.44,170,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:45:00,Cell_01,-85.69,14.49,125.54,278.91,1.62,174,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:50:00,Cell_01,-88.22,15.27,123.9,285.88,1.55,181,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:50:00,Cell_05,-90.21,15.17,124.75,293.27,1.51,177,High Latency,Core network congestion,Check UPF utilization
2026-01-21 19:55:00,Cell_05,-84.9,12.99,121.99,234.57,1.52,166,High Latency,Core network congestion,Check UPF utilization
2026-01-21 20:00:00,Cell_01,-90.35,14.58,127.47,264.27,1.8,177,High Latency,Core network congestion,Check UPF utilization
2026-01-21 20:05:00,Cell_01,-89.36,14.5,118.51,265.68,1.4,180,High Latency,Core network congestion,Check UPF utilization
2026-01-21 20:10:00,Cell_01,-87.81,17.25,113.64,267.6,1.86,160,High Latency,Core network congestion,Check UPF utilization
2026-01-21 20:15:00,Cell_01,-87.1,17.45,116.83,305.18,1.45,173,High Latency,Core network congestion,Check UPF utilization
2026-01-21 20:15:00,Cell_03,-100.3,9.59,112.62,202.9,1.42,153,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-21 20:45:00,Cell_01,-84.17,16.77,114.53,266.28,1.53,158,High Latency,Core network congestion,Check UPF utilization
2026-01-21 22:50:00,Cell_05,-104.25,8.66,142.5,81.67,6.67,86,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-21 23:40:00,Cell_04,-108.04,6.42,51.4,45.26,0.82,51,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-22 00:35:00,Cell_05,-112.5,11.29,97.61,58.69,3.09,51,"Low RSRP, High Latency, High Packet Loss","Poor radio coverage, Core network congestion, Backhaul issues","Optimize antenna tilt, Check UPF utilization, Inspect transport network"
2026-01-22 01:15:00,Cell_04,-104.32,7.09,41.79,33.59,0.09,37,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
